timestamp,score,dew_point,temp,humid,abs_humid,co2,co2_est,co2_est_baseline,voc,voc_baseline,voc_h2_raw,voc_ethanol_raw,pm25,pm10_est,location
2023-06-24T11:25:28.952Z,95,11.68,25.31,42.58,9.95,545,520,35879,173,37623,25,36,14,15,"Janonhanta1,Vantaa,Finland"
2023-06-24T11:30:29.164Z,95,11.73,25.27,42.81,9.98,543,520,35878,154,37622,25,36,13,14,"Janonhanta1,Vantaa,Finland"
2023-06-24T11:35:29.379Z,96,11.66,25.27,42.64,9.94,539,553,35878,163,37622,25,36,12,13,"Janonhanta1,Vantaa,Finland"
2023-06-24T11:40:29.593Z,96,11.63,25.27,42.55,9.92,532,569,35877,179,37622,25,36,9,10,"Janonhanta1,Vantaa,Finland"
2023-06-24T11:45:29.806Z,97,11.67,25.21,42.79,9.94,529,600,35876,184,37622,25,36,7,8,"Janonhanta1,Vantaa,Finland"
2023-06-24T11:50:30.078Z,96,11.62,25.24,42.58,9.91,537,595,35875,198,37622,25,36,7,8,"Janonhanta1,Vantaa,Finland"
2023-06-24T11:55:30.292Z,96,11.51,25.24,42.27,9.84,538,543,35874,174,37622,25,36,6,7,"Janonhanta1,Vantaa,Finland"
2023-06-24T12:00:30.506Z,96,11.27,25.26,41.57,9.68,530,506,35874,159,37622,25,36,4,5,"Janonhanta1,Vantaa,Finland"
2023-06-24T12:05:30.719Z,97,11.43,25.24,42.05,9.79,532,545,35873,172,37622,25,36,5,6,"Janonhanta1,Vantaa,Finland"
2023-06-24T12:10:30.932Z,96,11.27,25.27,41.54,9.69,534,522,35872,157,37622,25,36,5,6,"Janonhanta1,Vantaa,Finland"
2023-06-24T12:15:31.145Z,96,11.23,25.26,41.46,9.66,530,539,35871,151,37622,25,36,5,6,"Janonhanta1,Vantaa,Finland"
2023-06-24T12:20:31.359Z,95,10.96,25.31,40.6,9.49,536,471,35871,130,37622,25,36,4,5,"Janonhanta1,Vantaa,Finland"
2023-06-24T12:25:31.573Z,95,10.93,25.36,40.42,9.47,539,470,35870,127,37622,25,36,3,4,"Janonhanta1,Vantaa,Finland"
2023-06-24T12:30:31.788Z,96,10.99,25.31,40.67,9.51,530,469,35869,128,37622,25,36,4,5,"Janonhanta1,Vantaa,Finland"
2023-06-24T12:35:32.002Z,96,10.98,25.31,40.66,9.5,534,452,35868,124,37622,25,36,3,4,"Janonhanta1,Vantaa,Finland"
2023-06-24T12:40:32.224Z,95,10.92,25.33,40.46,9.46,538,452,35868,129,37621,25,36,4,5,"Janonhanta1,Vantaa,Finland"
2023-06-24T12:45:32.437Z,95,10.95,25.33,40.53,9.48,551,469,35867,121,37621,25,36,3,4,"Janonhanta1,Vantaa,Finland"
2023-06-24T12:50:32.763Z,95,11.09,25.34,40.89,9.57,563,480,35866,130,37621,25,36,2,3,"Janonhanta1,Vantaa,Finland"
2023-06-24T12:55:32.976Z,95,11.26,25.33,41.37,9.68,579,478,35865,130,37621,25,36,2,3,"Janonhanta1,Vantaa,Finland"
2023-06-24T13:00:33.190Z,95,11.21,25.33,41.24,9.65,588,496,35865,126,37621,25,36,4,5,"Janonhanta1,Vantaa,Finland"
2023-06-24T13:05:33.403Z,94,11.06,25.38,40.7,9.55,600,478,35864,127,37621,25,36,2,3,"Janonhanta1,Vantaa,Finland"
2023-06-24T13:10:33.619Z,93,10.95,25.4,40.35,9.48,608,451,35863,121,37621,25,36,1,2,"Janonhanta1,Vantaa,Finland"
2023-06-24T13:15:33.831Z,94,11.0,25.36,40.61,9.51,613,479,35862,119,37621,25,36,3,4,"Janonhanta1,Vantaa,Finland"
2023-06-24T13:20:34.044Z,93,10.83,25.4,40.04,9.4,608,435,35861,117,37621,25,37,1,2,"Janonhanta1,Vantaa,Finland"
2023-06-24T13:25:34.258Z,93,10.82,25.41,39.97,9.39,612,509,35861,118,37621,25,37,1,2,"Janonhanta1,Vantaa,Finland"
2023-06-24T13:30:34.472Z,93,10.85,25.48,39.9,9.41,617,456,35860,102,37621,25,37,3,4,"Janonhanta1,Vantaa,Finland"
2023-06-24T13:35:34.696Z,91,11.17,25.54,40.6,9.61,621,494,35859,119,37621,25,36,14,15,"Janonhanta1,Vantaa,Finland"
2023-06-24T13:40:34.909Z,92,11.45,25.52,41.41,9.79,626,523,35858,127,37621,25,36,15,16,"Janonhanta1,Vantaa,Finland"
2023-06-24T13:45:35.121Z,92,11.35,25.67,40.78,9.72,631,531,35858,122,37621,25,36,12,13,"Janonhanta1,Vantaa,Finland"
2023-06-24T13:50:35.335Z,92,11.04,25.68,39.92,9.53,606,510,35857,111,37620,25,37,8,9,"Janonhanta1,Vantaa,Finland"
2023-06-24T13:55:35.624Z,91,10.7,25.77,38.83,9.31,578,460,35856,92,37620,25,37,6,7,"Janonhanta1,Vantaa,Finland"
2023-06-24T14:00:35.837Z,92,10.45,25.64,38.48,9.16,549,442,35855,91,37620,25,37,5,6,"Janonhanta1,Vantaa,Finland"
2023-06-24T14:05:36.053Z,92,10.29,25.67,38.01,9.06,536,460,35855,87,37620,25,37,5,6,"Janonhanta1,Vantaa,Finland"
2023-06-24T14:10:36.267Z,92,10.12,25.64,37.64,8.96,530,440,35854,81,37620,25,37,4,5,"Janonhanta1,Vantaa,Finland"
2023-06-24T14:15:36.480Z,92,10.16,25.58,37.87,8.98,535,480,35853,82,37620,25,37,4,5,"Janonhanta1,Vantaa,Finland"
2023-06-24T14:20:36.693Z,97,11.55,25.28,42.29,9.87,545,519,35852,127,37620,25,36,3,4,"Janonhanta1,Vantaa,Finland"
2023-06-24T14:25:36.916Z,97,11.59,25.27,42.43,9.89,535,472,35852,122,37620,25,36,2,3,"Janonhanta1,Vantaa,Finland"
2023-06-24T14:30:37.128Z,97,11.63,25.37,42.28,9.91,512,467,35851,115,37620,25,37,3,4,"Janonhanta1,Vantaa,Finland"
2023-06-24T14:35:37.342Z,98,11.62,25.27,42.51,9.91,494,442,35850,109,37620,25,37,2,3,"Janonhanta1,Vantaa,Finland"
2023-06-24T14:40:37.555Z,98,11.62,25.21,42.67,9.92,483,414,35850,98,37620,25,37,3,4,"Janonhanta1,Vantaa,Finland"
2023-06-24T14:45:37.769Z,93,10.28,25.62,38.08,9.06,462,400,35857,58,37620,25,37,3,4,"Janonhanta1,Vantaa,Finland"
2023-06-24T14:50:37.982Z,93,10.15,25.64,37.72,8.98,454,458,35857,63,37620,25,37,3,4,"Janonhanta1,Vantaa,Finland"
2023-06-24T14:55:38.320Z,92,10.02,25.72,37.21,8.9,448,400,35861,51,37619,25,37,2,3,"Janonhanta1,Vantaa,Finland"
2023-06-24T15:00:38.535Z,91,9.96,25.74,37.04,8.87,446,400,35869,37,37619,25,37,2,3,"Janonhanta1,Vantaa,Finland"
2023-06-24T15:05:38.758Z,92,10.0,25.68,37.24,8.89,444,400,35877,46,37619,25,37,3,4,"Janonhanta1,Vantaa,Finland"
2023-06-24T15:10:38.976Z,92,10.02,25.7,37.28,8.9,441,400,35884,49,37619,25,37,2,3,"Janonhanta1,Vantaa,Finland"
2023-06-24T15:15:39.189Z,93,10.44,25.72,38.27,9.15,450,407,35892,59,37619,25,37,4,5,"Janonhanta1,Vantaa,Finland"
2023-06-24T15:20:39.402Z,93,10.55,25.75,38.48,9.22,474,405,35898,56,37619,25,37,3,4,"Janonhanta1,Vantaa,Finland"
2023-06-24T15:25:39.616Z,93,10.57,25.75,38.54,9.23,497,400,35900,69,37619,25,37,5,6,"Janonhanta1,Vantaa,Finland"
2023-06-24T15:30:39.830Z,92,10.58,25.84,38.36,9.23,493,400,35906,59,37619,25,37,3,4,"Janonhanta1,Vantaa,Finland"
2023-06-24T15:35:40.042Z,92,10.55,25.84,38.28,9.21,474,400,35913,48,37619,25,37,2,3,"Janonhanta1,Vantaa,Finland"
2023-06-24T15:40:40.256Z,91,10.46,25.89,37.94,9.16,467,400,35921,44,37619,25,37,2,3,"Janonhanta1,Vantaa,Finland"
2023-06-24T15:45:40.472Z,91,10.41,25.91,37.77,9.13,461,400,35929,49,37619,25,37,3,4,"Janonhanta1,Vantaa,Finland"
2023-06-24T15:50:40.686Z,91,10.35,25.98,37.47,9.09,454,400,35936,40,37619,25,37,2,3,"Janonhanta1,Vantaa,Finland"
2023-06-24T15:55:40.977Z,91,10.29,25.94,37.41,9.05,445,400,35944,40,37619,25,37,1,2,"Janonhanta1,Vantaa,Finland"
2023-06-24T16:00:41.192Z,91,10.2,25.88,37.3,9.0,440,400,35952,35,37619,26,37,3,4,"Janonhanta1,Vantaa,Finland"
2023-06-24T16:05:41.413Z,91,10.09,25.89,37.02,8.94,437,400,35959,36,37618,26,37,2,3,"Janonhanta1,Vantaa,Finland"
2023-06-24T16:10:41.627Z,91,10.02,25.87,36.9,8.9,426,400,35967,32,37618,25,37,1,2,"Janonhanta1,Vantaa,Finland"
2023-06-24T16:15:41.840Z,91,10.0,25.84,36.9,8.88,423,400,35975,35,37618,26,37,1,2,"Janonhanta1,Vantaa,Finland"
2023-06-24T16:20:42.054Z,91,9.94,25.84,36.77,8.85,420,400,35983,37,37618,26,37,1,2,"Janonhanta1,Vantaa,Finland"
2023-06-24T16:25:42.267Z,91,9.95,25.74,36.99,8.86,414,400,35990,40,37618,26,37,1,2,"Janonhanta1,Vantaa,Finland"
2023-06-24T16:30:42.479Z,91,9.92,25.71,36.99,8.84,412,400,35998,44,37618,25,37,1,2,"Janonhanta1,Vantaa,Finland"
2023-06-24T16:35:42.691Z,91,9.89,25.75,36.82,8.82,413,400,36006,48,37618,26,37,1,2,"Janonhanta1,Vantaa,Finland"
2023-06-24T16:40:42.905Z,91,9.86,25.68,36.9,8.81,410,400,36013,42,37618,26,37,1,2,"Janonhanta1,Vantaa,Finland"
2023-06-24T16:45:43.118Z,91,9.81,25.7,36.75,8.77,410,400,36021,46,37618,26,37,1,2,"Janonhanta1,Vantaa,Finland"
2023-06-24T16:50:43.334Z,92,9.8,25.65,36.81,8.77,404,400,36028,38,37618,26,37,1,2,"Janonhanta1,Vantaa,Finland"
2023-06-24T16:55:42.714Z,92,9.76,25.64,36.75,8.75,400,400,36035,54,37618,26,37,1,2,"Janonhanta1,Vantaa,Finland"
2023-06-24T17:00:42.927Z,92,9.74,25.6,36.8,8.74,401,400,36042,48,37618,26,37,1,2,"Janonhanta1,Vantaa,Finland"
2023-06-24T17:05:43.141Z,92,9.79,25.61,36.89,8.77,400,419,36048,54,37618,25,37,1,2,"Janonhanta1,Vantaa,Finland"
2023-06-24T17:10:43.353Z,92,9.77,25.6,36.88,8.76,400,419,36053,62,37618,25,37,2,3,"Janonhanta1,Vantaa,Finland"
2023-06-24T17:15:43.566Z,91,9.68,25.62,36.58,8.7,400,400,36055,63,37617,25,37,1,2,"Janonhanta1,Vantaa,Finland"
2023-06-24T17:20:43.778Z,92,9.73,25.6,36.77,8.73,400,400,36061,57,37617,26,37,1,2,"Janonhanta1,Vantaa,Finland"
2023-06-24T17:25:43.993Z,92,9.8,25.57,37.01,8.77,404,418,36062,72,37617,25,37,2,3,"Janonhanta1,Vantaa,Finland"
2023-06-24T17:30:44.206Z,92,9.88,25.6,37.15,8.82,419,428,36062,72,37617,25,37,2,3,"Janonhanta1,Vantaa,Finland"
2023-06-24T17:35:44.418Z,92,9.95,25.6,37.33,8.86,457,443,36061,79,37617,25,37,4,5,"Janonhanta1,Vantaa,Finland"
2023-06-24T17:40:44.633Z,93,10.15,25.55,37.91,8.98,463,458,36061,92,37617,25,37,2,3,"Janonhanta1,Vantaa,Finland"
2023-06-24T17:45:44.844Z,93,9.99,25.51,37.61,8.89,465,523,36060,97,37617,25,37,3,4,"Janonhanta1,Vantaa,Finland"
2023-06-24T17:50:45.057Z,93,9.87,25.52,37.29,8.82,468,495,36059,96,37617,25,37,1,2,"Janonhanta1,Vantaa,Finland"
2023-06-24T17:55:45.362Z,93,10.07,25.52,37.79,8.94,477,580,36058,129,37617,25,37,1,2,"Janonhanta1,Vantaa,Finland"
2023-06-24T18:00:45.577Z,93,10.1,25.41,38.11,8.96,476,625,36058,162,37617,25,36,1,2,"Janonhanta1,Vantaa,Finland"
2023-06-24T18:05:45.790Z,92,9.76,25.45,37.16,8.75,470,576,36057,151,37617,25,36,2,3,"Janonhanta1,Vantaa,Finland"
2023-06-24T18:10:46.003Z,93,9.88,25.44,37.5,8.83,474,625,36056,137,37617,25,36,2,3,"Janonhanta1,Vantaa,Finland"
2023-06-24T18:15:46.216Z,93,9.96,25.5,37.56,8.87,476,678,36055,147,37617,25,36,1,2,"Janonhanta1,Vantaa,Finland"
2023-06-24T18:20:46.437Z,92,9.84,25.47,37.32,8.8,482,808,36055,171,37616,25,36,2,3,"Janonhanta1,Vantaa,Finland"
2023-06-24T18:25:46.651Z,92,9.88,25.42,37.52,8.82,495,867,36054,184,37616,25,36,1,2,"Janonhanta1,Vantaa,Finland"
2023-06-24T18:30:46.863Z,92,9.92,25.41,37.66,8.85,509,849,36053,181,37616,25,36,1,2,"Janonhanta1,Vantaa,Finland"
2023-06-24T18:35:47.077Z,92,10.08,25.47,37.92,8.94,517,928,36052,218,37616,25,36,2,3,"Janonhanta1,Vantaa,Finland"
2023-06-24T18:40:47.294Z,92,10.05,25.47,37.86,8.93,524,834,36051,179,37616,25,36,2,3,"Janonhanta1,Vantaa,Finland"
2023-06-24T18:45:47.507Z,92,10.08,25.45,37.96,8.94,530,763,36051,158,37616,25,36,1,2,"Janonhanta1,Vantaa,Finland"
2023-06-24T18:50:47.720Z,92,10.26,25.45,38.43,9.05,540,810,36050,183,37616,25,36,3,4,"Janonhanta1,Vantaa,Finland"
2023-06-24T18:55:47.970Z,92,10.17,25.47,38.17,9.0,548,744,36049,143,37616,25,36,1,2,"Janonhanta1,Vantaa,Finland"
2023-06-24T19:00:48.184Z,92,10.15,25.51,38.02,8.98,549,760,36048,156,37616,25,36,1,2,"Janonhanta1,Vantaa,Finland"
2023-06-24T19:05:48.397Z,92,10.23,25.45,38.34,9.03,554,818,36048,173,37616,25,36,2,3,"Janonhanta1,Vantaa,Finland"
2023-06-24T19:10:48.610Z,92,10.17,25.42,38.26,9.0,555,741,36047,143,37616,25,36,1,2,"Janonhanta1,Vantaa,Finland"
2023-06-24T19:15:48.823Z,93,10.49,25.44,39.06,9.19,555,774,36046,146,37616,25,36,1,2,"Janonhanta1,Vantaa,Finland"
2023-06-24T19:20:49.036Z,91,10.28,25.51,38.34,9.06,568,719,36045,158,37616,25,36,1,2,"Janonhanta1,Vantaa,Finland"
2023-06-24T19:25:49.249Z,91,10.23,25.45,38.34,9.03,587,703,36045,140,37616,25,36,1,2,"Janonhanta1,Vantaa,Finland"
2023-06-24T19:30:49.463Z,91,10.23,25.41,38.44,9.03,603,668,36044,134,37615,25,36,1,2,"Janonhanta1,Vantaa,Finland"
2023-06-24T19:35:49.686Z,95,11.23,25.21,41.57,9.66,613,663,36043,130,37615,25,36,1,2,"Janonhanta1,Vantaa,Finland"
2023-06-24T19:40:49.898Z,96,11.53,25.18,42.49,9.86,601,653,36042,125,37615,25,36,3,4,"Janonhanta1,Vantaa,Finland"
2023-06-24T19:45:50.111Z,96,11.64,25.09,43.04,9.93,589,626,36041,114,37615,25,37,2,3,"Janonhanta1,Vantaa,Finland"
2023-06-24T19:50:50.324Z,96,11.7,25.09,43.21,9.97,584,623,36041,119,37615,25,36,1,2,"Janonhanta1,Vantaa,Finland"
2023-06-24T19:55:50.554Z,97,11.77,25.04,43.54,10.02,576,579,36040,119,37615,25,36,2,3,"Janonhanta1,Vantaa,Finland"
2023-06-24T20:00:50.768Z,97,11.78,25.04,43.57,10.03,568,590,36039,108,37615,25,37,1,2,"Janonhanta1,Vantaa,Finland"
2023-06-24T20:05:50.981Z,97,11.85,25.1,43.6,10.07,564,602,36038,108,37615,25,37,1,2,"Janonhanta1,Vantaa,Finland"
2023-06-24T20:10:51.194Z,97,11.87,24.98,43.97,10.09,562,604,36038,112,37615,25,37,1,2,"Janonhanta1,Vantaa,Finland"
2023-06-24T20:15:51.407Z,97,11.93,25.01,44.06,10.13,555,587,36037,112,37615,25,36,1,2,"Janonhanta1,Vantaa,Finland"
2023-06-24T20:20:51.621Z,97,11.93,24.97,44.18,10.13,551,545,36036,110,37615,25,37,2,3,"Janonhanta1,Vantaa,Finland"
2023-06-24T20:25:51.835Z,98,11.96,24.98,44.23,10.15,551,548,36035,99,37615,25,37,2,3,"Janonhanta1,Vantaa,Finland"
2023-06-24T20:30:52.048Z,98,12.01,24.95,44.45,10.18,551,596,36035,96,37615,25,37,2,3,"Janonhanta1,Vantaa,Finland"
2023-06-24T20:35:52.270Z,97,12.05,25.06,44.28,10.2,562,546,36034,101,37614,25,37,1,2,"Janonhanta1,Vantaa,Finland"
2023-06-24T20:40:52.483Z,95,12.16,25.07,44.57,10.28,591,1255,36033,192,37614,24,36,3,4,"Janonhanta1,Vantaa,Finland"
2023-06-24T20:45:52.697Z,95,12.23,25.04,44.87,10.33,604,910,36032,161,37614,25,36,1,2,"Janonhanta1,Vantaa,Finland"
2023-06-24T20:50:52.911Z,96,12.2,25.01,44.84,10.31,600,772,36031,137,37614,25,36,1,2,"Janonhanta1,Vantaa,Finland"
2023-06-24T20:55:53.175Z,96,12.26,24.93,45.25,10.35,590,735,36031,127,37614,25,36,2,3,"Janonhanta1,Vantaa,Finland"
2023-06-24T21:00:53.389Z,97,12.27,25.0,45.11,10.36,580,659,36030,121,37614,25,36,1,2,"Janonhanta1,Vantaa,Finland"
2023-06-24T21:05:53.602Z,97,12.3,24.95,45.3,10.38,573,650,36029,117,37614,25,36,2,3,"Janonhanta1,Vantaa,Finland"
2023-06-24T21:10:53.816Z,97,12.44,24.98,45.63,10.47,584,622,36028,120,37614,25,37,3,4,"Janonhanta1,Vantaa,Finland"
2023-06-24T21:15:54.030Z,96,12.48,25.04,45.6,10.5,595,641,36028,113,37614,25,37,1,2,"Janonhanta1,Vantaa,Finland"
2023-06-24T21:20:54.244Z,96,12.47,24.95,45.82,10.5,597,634,36027,111,37614,25,37,1,2,"Janonhanta1,Vantaa,Finland"
2023-06-24T21:25:54.458Z,96,12.52,24.91,46.06,10.53,600,632,36026,107,37614,25,37,1,2,"Janonhanta1,Vantaa,Finland"
2023-06-24T21:30:54.671Z,96,12.57,25.04,45.87,10.56,597,638,36025,108,37614,25,37,1,2,"Janonhanta1,Vantaa,Finland"
2023-06-24T21:35:54.886Z,96,12.56,24.97,46.04,10.56,593,629,36025,110,37614,25,37,1,2,"Janonhanta1,Vantaa,Finland"
2023-06-24T21:40:55.102Z,96,12.59,24.97,46.13,10.58,594,625,36024,109,37614,25,37,1,2,"Janonhanta1,Vantaa,Finland"
2023-06-24T21:45:55.322Z,96,12.56,25.11,45.65,10.55,592,611,36023,109,37613,25,37,1,2,"Janonhanta1,Vantaa,Finland"
2023-06-24T21:50:55.537Z,96,12.66,25.07,46.07,10.62,589,598,36022,101,37613,25,37,3,4,"Janonhanta1,Vantaa,Finland"
2023-06-24T21:55:55.886Z,97,12.58,24.86,46.41,10.57,583,578,36021,104,37613,25,37,1,2,"Janonhanta1,Vantaa,Finland"
2023-06-24T22:00:56.099Z,97,12.59,24.89,46.35,10.58,581,582,36021,107,37613,25,37,2,3,"Janonhanta1,Vantaa,Finland"
2023-06-24T22:05:56.312Z,97,12.59,24.87,46.41,10.58,577,563,36020,100,37613,25,37,2,3,"Janonhanta1,Vantaa,Finland"
2023-06-24T22:10:56.525Z,97,12.58,24.89,46.33,10.57,576,570,36019,103,37613,25,37,1,2,"Janonhanta1,Vantaa,Finland"
2023-06-24T22:15:56.737Z,97,12.55,24.9,46.2,10.55,574,579,36018,102,37613,25,37,2,3,"Janonhanta1,Vantaa,Finland"
2023-06-24T22:20:56.950Z,97,12.58,24.89,46.33,10.57,572,570,36018,96,37613,25,37,1,2,"Janonhanta1,Vantaa,Finland"
2023-06-24T22:25:57.162Z,97,12.58,24.8,46.57,10.57,566,703,36017,115,37613,25,37,1,2,"Janonhanta1,Vantaa,Finland"
2023-06-24T22:30:57.376Z,97,12.62,24.84,46.59,10.6,565,715,36016,119,37613,25,37,1,2,"Janonhanta1,Vantaa,Finland"
2023-06-24T22:35:57.589Z,98,12.59,24.79,46.63,10.58,564,644,36015,113,37613,25,36,1,2,"Janonhanta1,Vantaa,Finland"
2023-06-24T22:40:57.803Z,98,12.6,24.74,46.78,10.59,565,590,36015,107,37613,25,37,1,2,"Janonhanta1,Vantaa,Finland"
2023-06-24T22:44:57.975Z,98,12.6,24.8,46.64,10.59,565,550,36014,108,37613,25,37,2,3,"Janonhanta1,Vantaa,Finland"
2023-06-24T22:49:58.190Z,98,12.6,24.71,46.88,10.59,561,552,36013,94,37613,25,37,1,2,"Janonhanta1,Vantaa,Finland"
2023-06-24T22:54:58.519Z,98,12.59,24.69,46.93,10.59,557,545,36012,93,37612,25,37,1,2,"Janonhanta1,Vantaa,Finland"
2023-06-24T22:59:58.731Z,98,12.65,24.77,46.86,10.63,560,520,36012,90,37612,25,37,2,3,"Janonhanta1,Vantaa,Finland"
2023-06-24T23:04:58.945Z,98,12.67,24.84,46.73,10.64,565,531,36011,97,37612,25,37,1,2,"Janonhanta1,Vantaa,Finland"
2023-06-24T23:09:59.158Z,98,12.68,24.74,47.02,10.64,567,524,36010,90,37612,25,37,1,2,"Janonhanta1,Vantaa,Finland"
2023-06-24T23:14:59.369Z,98,12.67,24.69,47.17,10.65,569,532,36009,93,37612,25,37,1,2,"Janonhanta1,Vantaa,Finland"
2023-06-24T23:19:59.583Z,97,12.63,24.83,46.63,10.61,573,522,36009,89,37612,25,37,2,3,"Janonhanta1,Vantaa,Finland"
2023-06-24T23:24:59.798Z,98,12.68,24.79,46.92,10.65,560,502,36008,85,37612,25,37,1,2,"Janonhanta1,Vantaa,Finland"
2023-06-24T23:30:00.010Z,98,12.68,24.79,46.92,10.65,562,534,36007,89,37612,25,37,1,2,"Janonhanta1,Vantaa,Finland"
2023-06-24T23:35:00.225Z,98,12.67,24.71,47.07,10.64,563,512,36006,88,37612,25,37,1,2,"Janonhanta1,Vantaa,Finland"
2023-06-24T23:40:00.438Z,98,12.71,24.79,46.99,10.66,559,524,36005,90,37612,25,37,1,2,"Janonhanta1,Vantaa,Finland"
2023-06-24T23:45:00.653Z,98,12.68,24.69,47.19,10.65,561,522,36005,85,37612,25,37,1,2,"Janonhanta1,Vantaa,Finland"
2023-06-24T23:50:00.866Z,98,12.71,24.73,47.16,10.67,561,531,36004,86,37612,25,37,1,2,"Janonhanta1,Vantaa,Finland"
2023-06-24T23:55:01.193Z,98,12.7,24.66,47.34,10.66,559,510,36003,85,37612,25,37,1,2,"Janonhanta1,Vantaa,Finland"
2023-06-25T00:00:01.405Z,98,12.73,24.66,47.42,10.68,559,531,36002,88,37612,25,37,2,3,"Janonhanta1,Vantaa,Finland"
2023-06-25T00:05:01.619Z,98,12.7,24.69,47.26,10.66,557,503,36002,81,37611,25,37,2,3,"Janonhanta1,Vantaa,Finland"
2023-06-25T00:10:01.842Z,98,12.73,24.67,47.37,10.68,555,532,36001,85,37611,25,37,1,2,"Janonhanta1,Vantaa,Finland"
2023-06-25T00:15:02.055Z,98,12.71,24.67,47.34,10.67,557,500,36000,82,37611,25,37,1,2,"Janonhanta1,Vantaa,Finland"
2023-06-25T00:20:02.266Z,98,12.76,24.79,47.16,10.7,558,489,35999,87,37611,25,37,1,2,"Janonhanta1,Vantaa,Finland"
2023-06-25T00:25:02.481Z,98,12.78,24.7,47.46,10.72,561,517,35999,90,37611,25,37,1,2,"Janonhanta1,Vantaa,Finland"
2023-06-25T00:30:02.695Z,98,12.76,24.67,47.49,10.71,561,543,35998,84,37611,25,37,1,2,"Janonhanta1,Vantaa,Finland"
2023-06-25T00:35:02.908Z,98,12.75,24.74,47.26,10.7,555,503,35997,82,37611,25,37,2,3,"Janonhanta1,Vantaa,Finland"
2023-06-25T00:40:03.120Z,98,12.75,24.71,47.34,10.7,554,482,35996,83,37611,25,37,1,2,"Janonhanta1,Vantaa,Finland"
2023-06-25T00:45:03.333Z,98,12.7,24.76,47.06,10.66,557,475,35995,79,37611,25,37,1,2,"Janonhanta1,Vantaa,Finland"
2023-06-25T00:50:03.545Z,98,12.75,24.71,47.34,10.7,563,492,35995,83,37611,25,37,2,3,"Janonhanta1,Vantaa,Finland"
2023-06-25T00:55:03.848Z,98,12.77,24.77,47.23,10.71,565,512,35994,81,37611,25,37,1,2,"Janonhanta1,Vantaa,Finland"
2023-06-25T01:00:04.063Z,98,12.79,24.71,47.45,10.72,558,496,35993,82,37611,25,37,1,2,"Janonhanta1,Vantaa,Finland"
2023-06-25T01:05:04.276Z,98,12.72,24.67,47.36,10.68,557,480,35992,82,37611,25,37,1,2,"Janonhanta1,Vantaa,Finland"
2023-06-25T01:10:04.490Z,98,12.76,24.67,47.47,10.7,560,471,35992,83,37610,25,37,1,2,"Janonhanta1,Vantaa,Finland"
2023-06-25T01:15:04.704Z,98,12.79,24.74,47.37,10.72,561,462,35991,82,37610,25,37,1,2,"Janonhanta1,Vantaa,Finland"
2023-06-25T01:20:04.915Z,98,12.78,24.73,47.38,10.72,556,443,35990,71,37610,25,37,1,2,"Janonhanta1,Vantaa,Finland"
2023-06-25T01:25:05.128Z,98,12.77,24.74,47.3,10.71,541,470,35989,78,37610,25,37,1,2,"Janonhanta1,Vantaa,Finland"
2023-06-25T01:30:05.340Z,98,12.74,24.71,47.3,10.69,549,494,35989,81,37610,25,37,1,2,"Janonhanta1,Vantaa,Finland"
2023-06-25T01:35:05.553Z,98,12.76,24.66,47.52,10.7,553,476,35988,73,37610,25,37,1,2,"Janonhanta1,Vantaa,Finland"
2023-06-25T01:40:05.775Z,99,12.69,24.57,47.54,10.66,543,423,35987,72,37610,25,37,1,2,"Janonhanta1,Vantaa,Finland"
2023-06-25T01:45:05.989Z,99,12.73,24.71,47.26,10.68,539,413,35986,69,37610,25,37,1,2,"Janonhanta1,Vantaa,Finland"
2023-06-25T01:50:06.203Z,99,12.72,24.64,47.43,10.68,543,421,35986,77,37610,25,37,2,3,"Janonhanta1,Vantaa,Finland"
2023-06-25T01:55:06.530Z,98,12.69,24.71,47.14,10.65,547,439,35985,71,37610,25,37,1,2,"Janonhanta1,Vantaa,Finland"
2023-06-25T02:00:06.745Z,98,12.68,24.7,47.15,10.65,549,454,35984,74,37610,25,37,1,2,"Janonhanta1,Vantaa,Finland"
2023-06-25T02:05:06.957Z,98,12.65,24.71,47.01,10.62,544,570,35984,100,37610,25,37,2,3,"Janonhanta1,Vantaa,Finland"
2023-06-25T02:10:07.168Z,98,12.68,24.77,46.96,10.65,540,503,35983,92,37610,25,37,1,2,"Janonhanta1,Vantaa,Finland"
2023-06-25T02:15:07.382Z,98,12.58,24.84,46.47,10.58,533,473,35982,73,37610,25,37,1,2,"Janonhanta1,Vantaa,Finland"
2023-06-25T02:20:07.596Z,98,12.61,24.83,46.59,10.6,529,469,35981,76,37609,25,37,1,2,"Janonhanta1,Vantaa,Finland"
2023-06-25T02:25:07.809Z,98,12.59,24.8,46.61,10.58,535,443,35981,65,37609,25,37,1,2,"Janonhanta1,Vantaa,Finland"
2023-06-25T02:30:08.025Z,98,12.58,24.84,46.45,10.57,542,457,35980,66,37609,25,37,1,2,"Janonhanta1,Vantaa,Finland"
2023-06-25T02:35:08.239Z,98,12.58,24.74,46.72,10.58,541,443,35979,70,37609,25,37,1,2,"Janonhanta1,Vantaa,Finland"
2023-06-25T02:40:08.454Z,98,12.56,24.8,46.51,10.56,537,408,35979,63,37609,25,37,1,2,"Janonhanta1,Vantaa,Finland"
2023-06-25T02:45:08.675Z,98,12.56,24.81,46.46,10.56,537,422,35979,66,37609,25,37,1,2,"Janonhanta1,Vantaa,Finland"
